363452388507521025	402499677	Sat Aug 03 00:12:56 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Most Dope General ~	#GirlsLikeUs like when you play with our hair	Flo From Progressive	Heey_ItsFlo
363476375769858048	33492758	Sat Aug 03 01:48:15 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false	[40.70796015,-73.74949507]	NYC	I REALLY hope she comes back next year &amp; slays EVERYTHING. #antm2pt0  #GirlsLikeUs	Brielle Nicole	ohhmissbriex3
363490774832668672	105637300	Sat Aug 03 02:45:28 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Afuera	You are not cis. You will never be cis no matter how much you pretend to be cis nor how many #girlslikeus necks you step on.	voz	metalmujer
363500698740072448	967033308	Sat Aug 03 03:24:54 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @DavidWebbShow: Do you think it was right @Drews_Views should have been fired for this #Headline at the @ChattanoogaTFP http://t.co/5ytj…	CAMI	xoCAMILLAxo
363503823479783424	967033308	Sat Aug 03 03:37:19 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	http://t.co/6C2eiLegie  #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp #BenghaziCoverUp	CAMI	xoCAMILLAxo
363673747028729856	63960871	Sat Aug 03 14:52:32 +0000 2013			<a href="http://roundteam.co" rel="nofollow">RoundTeam</a>	false		Whitehall, PA, USA	RT @Karrelight: #arielcastro "Not a monster-sex addict, consensual." Apologizes. #girlslikeus know better &amp; survive in spite of you. #stfu …	Pastor George Luther	PastorG16
363675361898274818	531503378	Sat Aug 03 14:58:57 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false			Please sign to stop "Gender Hurts" https://t.co/YEaKjJ0RkE #girlslikeus #boyslikeus #transgender	YunkerDoo	YunkerDoo
363733038012051457	59574107	Sat Aug 03 18:48:08 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		U.K.	RT @DinaMartinez: Hover? I don't even know her! Thank you @ToriaPardoe #Restroom #GirlsLikeUs http://t.co/toRXS2EntA	Toria Pardoe	ToriaPardoe
363757930929061890	199025028	Sat Aug 03 20:27:03 +0000 2013			<a href="http://instagram.com" rel="nofollow">Instagram</a>	false		Nederland	Gurlz On Top @ Work مع بوسة!! #CanalPride #2013Pride #GirlsLikeUs #WomenOnTop #Feminism #Feminist… http://t.co/RgVLlwZmet	 Dawn Abdullah	GossipGurL_XOXO
363785667781722112	180760599	Sat Aug 03 22:17:16 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false			RT @janetmock: Yay! @OITNB will be on Sunday's @MHPshow with @Lavernecox @totallykate @UzoAduba &amp; @piper. #nerdland #oitnb #girlslikeus	Tiffany	booksbodacious
363789262581276673	1273067708	Sat Aug 03 22:31:33 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false			!!!! RT @janetmock: Yay! @OITNB will be on Sunday's @MHPshow with @Lavernecox @totallykate @UzoAduba &amp; @piper. #nerdland #oitnb #girlslikeus	How2LoseYrVirginity	VirginityMovie
363805058393047040	349104452	Sat Aug 03 23:34:19 +0000 2013			web	false		Out of your mind (in a hedge?)	Does not having a uterus make women who have had a hysterectomy men? I think not. #GirlsLikeUs	Ran with ✂ Scissors™	pansgrrl
