452621974578425856	134150952	Sun Apr 06 01:41:02 +0000 2014	452621852540944385	134150952	web	0		⚴ #girlslikeus	@NekoArc ..I can tell it's still really super hot. (It *is* the most gorgeous glowing feeling anyway, though.)	Vernal Katherine	Hypatian
452628349865963521	105541906	Sun Apr 06 02:06:22 +0000 2014			<a href="http://bitly.com" rel="nofollow">bitly</a>	0		New York City	Embracing the #transgender community http://t.co/Y1lTSCPUfY #trans #girlslikeus #vermont	TransNewsDaily	TransNewsDaily
452634414967570432	32171756	Sun Apr 06 02:30:28 +0000 2014			web	0		Arizona	#girlslikeus "@thechrismosier Check out "The Perils and Possibilities of Transgender Visibility" http://t.co/tHMf0lLW7f  by @LisaStulberg"	Abby Jensen	Arizona_Abby
452645995265150977	361576153	Sun Apr 06 03:16:29 +0000 2014		218997914	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[42.75044908,-87.79944163]	Anywhere EXCEPT Here	@BrinConvenient Are you still looking for topic ideas for videos? If so, have I got some ideas for you! #creative #girlslikeus #bigender :-D	Alexzandro Batts	AlexzandroBatts
452646553295921152	218997914	Sun Apr 06 03:18:42 +0000 2014	452645995265150977	361576153	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			.@AlexzandroBatts you have already given me a bunch. Now that I'm making videos again, I'll definitely be using some. #girlslikeus #askbrin	BrinConvenient	BrinConvenient
452649137079480321	155702105	Sun Apr 06 03:28:58 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Bostonland	What up, Dysphoria? #wannaFight? #girlsLikeUs http://t.co/2YAXgWF5so	B. M. Prager	Bazzelwaki
452731055842148352	1266242036	Sun Apr 06 08:54:29 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		KCMO	RT @LexusBradbury: Here's my #ThrowbackThursday roughly 6 months into my transition   #GirlsLikeUs #LGBT #Transsexual http://t.co/aJfVKQSnO1	CD April	KCSissyLover
452795698380308480	370833462	Sun Apr 06 13:11:21 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0	[51.4257384,-0.3835416]		#Girlslikeus Im NOT B.Scott&amp;Im NOT defined by sex.: http://t.co/WuObzoiewY	EdenXxx  	Edenimagica
452819547062403072	24957494	Sun Apr 06 14:46:07 +0000 2014			web	0			RT @Lavernecox: "My brother's keeper assumes patriarchy will solve all our problems" @MHPshow #nerdland.  Preach! #girlslikeus #twoc #freeC…	Susana Morris	iamcrunkadelic
452820273075851264	37067605	Sun Apr 06 14:49:00 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		UK	RT @Lavernecox: "My brother's keeper assumes patriarchy will solve all our problems" @MHPshow #nerdland.  Preach! #girlslikeus #twoc #freeC…	LudoTomboi	LudoTomboi
