490291056609484800	811947074	Sat Jul 19 00:24:31 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Iowa	Being stuck in the middle really sucks... Surgery can't come soon enough. #TGProblems #IHateNotHavingMoney #girlslikeus	Kristin L.	KristinBL83
490322404913475584	863377338	Sat Jul 19 02:29:05 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		New York City	RT @newculturecode: The Transgender Awareness and Acceptance Movement  #girlslikeus #equality	Tye Coe	tyecoe
490417980585836544	20763247	Sat Jul 19 08:48:52 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Nairobi, Kenya	RT @tyecoe: http://t.co/ieCOCJtxMu #pride #equality #transgender #acceptance #girlslikeus #nyc #atl #la #genderrights #love http://t.co/xf9…	George Gachara	Gachara
490483268723040257	199787873	Sat Jul 19 13:08:18 +0000 2014			<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	0		Ohio	#GirlsLikeUs Cyrsti's Condo "Quote of the Day" http://t.co/ljTQXPyu8g	Cyrsti	Cyrsti
490501207757029376	511199522	Sat Jul 19 14:19:35 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>	0		Everett, WA	RT @OriginalOestrus: Here is some more advice on how to refer to someone, if you aren't sure what pronouns to use. #girlslikeus http://t.co…	Jan // Krys	KrysEmlyn
490501723773870080	366757742	Sat Jul 19 14:21:38 +0000 2014	490499476180574208	215736563	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Hamburg	@OriginalOestrus #girlslikeus that watched too much GoT.	Kai Budde	kaibudde
490519000049139712	405046696	Sat Jul 19 15:30:17 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @OriginalOestrus: Here is some more advice on how to refer to someone, if you aren't sure what pronouns to use. #girlslikeus http://t.co…	Superhuman like you	noellejoyeuse
490545138943266816	117785031	Sat Jul 19 17:14:09 +0000 2014			<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	0		Boston	#Shero! MT "@JennyBoylan: Monday...to be epic.  Attending signing of lgbt exec order at White House &amp; @nytopinion column runs." #GirlsLikeUs	CarolynColletteGray	CarolynDreamSt
490584871811563521	126714990	Sat Jul 19 19:52:02 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Philly Pansexual Cylon	Well, isn't this sweet. .@jokestress #girlslikeus should NOT use her products. Spread the word. Andrea James traitor http://t.co/FF5fxLr4hv	Miss Sudo Khaleesi	miss_sudo
490586541031305217	128359036	Sat Jul 19 19:58:40 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0			RT @miss_sudo: Any trans woman that buys from Deep Stealth Productions enables and anti-trans trans woman. #girlslikeus http://t.co/LFslZgG…	Head Gem Scientist	ThatWrongLove
490587119707226112	13094032	Sat Jul 19 20:00:58 +0000 2014			<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>	0		San Francisco, CA	RT @miss_sudo: Any trans woman that buys from Deep Stealth Productions enables and anti-trans trans woman. #girlslikeus http://t.co/LFslZgG…	Jayna Ponder	JaynaPonder
490587195368284160	594454673	Sat Jul 19 20:01:16 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		South West, UK	RT @miss_sudo: Any trans woman that buys from Deep Stealth Productions enables and anti-trans trans woman. #girlslikeus http://t.co/LFslZgG…	Sabine ⚧Ⓐ	ThatSabineGirl
490592236883562496	342170721	Sat Jul 19 20:21:18 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @miss_sudo: Well, isn't this sweet. .@jokestress #girlslikeus should NOT use her products. Spread the word. Andrea James traitor http://…	Ing 6th Level  Pa'u	ingdamnit
490592367138050049	1516597152	Sat Jul 19 20:21:49 +0000 2014			<a href="http://sendible.com" rel="nofollow">Sendible</a>	0			RT @miss_sudo: Any trans woman that buys from Deep Stealth Productions enables and anti-trans trans woman. #girlslikeus http://t.co/LFslZgG…	GID Watch	GIDWatch
