476154100422557696	1611625927	Tue Jun 10 00:09:18 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Baltimore, Maryland	RT @chernowa: Finally getting to watch @Lavernecox on @WendyWilliams. Bonus @janetmock quote on my desktop. #girlslikeus http://t.co/ey2lSw…	BlackWomenSlay	BiMahogany
476154578375700482	16145570	Tue Jun 10 00:11:12 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		 East coast U.S.	#OrangeIsTheNewBlack star Laverne Cox @Lavernecox interview on @WendyWilliams Wendy Williams show http://t.co/WhopVMC1cE #trans #GirlsLikeUs	 Qariwarmi 	qariwarmi
476156960954671104	53665207	Tue Jun 10 00:20:40 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0	[40.859674,-73.926984]	Manhattan 10040	--------&gt;&gt; RT @TransEquality WATCH: @CBSSunday spotlight on #trans youth  http://t.co/9oRuqcX1pl  @gaycom   #GirlsLikeUs #YesAllWomen	Brooke Cerda Guzman	TRANSLATINAS_NY
476196328469315584	56909306	Tue Jun 10 02:57:06 +0000 2014			<a href="http://dlvr.it" rel="nofollow">dlvr.it</a>	0		Your Bed....	Sidney Starr (@Sidneystardance) Confirms Joining Upcoming #GIRLSLIKEUS VH1 Reality Show! http://t.co/kNiIeS4D0u	IG:theluckeystar	TheLuckeyStar
476238741481078784	21844170	Tue Jun 10 05:45:38 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Kuala Lumpur, Malaysia	RT @mytransally: [HELP] 17 transwomen arrested, and sentenced to jail. RM1500 each for bail. #injustice #girlslikeus #transally #trans http…	Jason Yong	jasonx994
476242235327913984	32721034	Tue Jun 10 05:59:31 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		yet to move to another planet	RT @mytransally: [HELP] 17 transwomen arrested, and sentenced to jail. RM1500 each for bail. #injustice #girlslikeus #transally #trans http…	nadhra	nadhra
476248119982555136	17612335	Tue Jun 10 06:22:54 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Kuala Lumpur, Malaysia	RT @mytransally: [HELP] 17 transwomen arrested, and sentenced to jail. RM1500 each for bail. #injustice #girlslikeus #transally #trans http…	Naoko @B17, #CafKL	geminianeyes
476250472870060032	1699961545	Tue Jun 10 06:32:15 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	0			RT @Sienna_Tgirl: #transgender #hormones #transsexual #tgirl #girlslikeus http://t.co/9R9xO59xEw	mask77	mask772
476251622214230017	967033308	Tue Jun 10 06:36:49 +0000 2014	476249490865668096	1174378333	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	@k_selmser Good luck.  My bro went to Hamline in Minneapolis.  Decent school and not too difficult to get in.	CAMI	xoCAMILLAxo
476255866971107329	268757555	Tue Jun 10 06:53:41 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	0		Malaysia	RT @mytransally: [HELP] 17 transwomen arrested, and sentenced to jail. RM1500 each for bail. #injustice #girlslikeus #transally #trans http…	Anzie L	therealanzie
