424025923063922688	860378232	Fri Jan 17 03:50:32 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		kuwait	RT @Ineedescort: Merry Christmas and Happy Happy Holidays with more #shemale #transsexual #girlslikeus fun from @Ineedescort http://t.co/SW…	asmmr	FAlfjri
424031065314189312	325594612	Fri Jan 17 04:10:58 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		Land of the Angels. 	#JANETMOCK SHOULD BRING HERBSTORY TELLING CAMPAIGN TO UCLA! #I HAVE MYBOWN BLOG FOR #girlslikeus Janet… http://t.co/NsfmEl4SDi	KEYONCÈ MARCILLE	KaleefMarcille
424035616087498752	97115353	Fri Jan 17 04:29:03 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0			#CeCeMcDonald is home. Tell her you have her back. Sign her welcome home card: http://t.co/vhinF2xF82 #trans #girlslikeus #lgbt #FreeCeCe	James Faucette	tntransgirl
424051243787378690	877016443	Fri Jan 17 05:31:09 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0			#CeCeMcDonald is home. Tell her you have her back. Sign her welcome home card: http://t.co/yeLNNDj3VM #trans #girlslikeus #lgbt #FreeCeCe	Palmetto Transgender	PalmettoTgAssoc
424073205121568768	9906732	Fri Jan 17 06:58:25 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		NYC|MIA|SFO|ORL|MLN|LDN|PRS	#God #Faith #Purpose #Pride #Self #LGBT #Muslim #Transgender #Trans #Girlslikeus #TransPride… http://t.co/WBeF3w3QSJ	♔ ♕ Karma ♕ ♔	FashionLeKuwait
424136795173842947	50005160	Fri Jan 17 11:11:06 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		Dublin	Transgender woman awarded €5k after AIB did not recognise her new name (via @thejournal_ie) http://t.co/cH7D5JgDJH #girlslikeus	Amanda Coleen	AmandaColeen
424156751760744448	9906732	Fri Jan 17 12:30:24 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		NYC|MIA|SFO|ORL|MLN|LDN|PRS	#LGBT #Muslim #Transgender #Trans #TransPride #Pansexual #PanPride #Bisexual #MTF #FTM #Girlslikeus… http://t.co/RobuvXiFNr	♔ ♕ Karma ♕ ♔	FashionLeKuwait
424160908378505216	54417296	Fri Jan 17 12:46:55 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		portland	#CeCeMcDonald is home. Tell her you have her back. Sign her welcome home card: http://t.co/sKwE1vH467 #trans #girlslikeus #lgbt #FreeCeCe	h. horizon greene	ecogreene
424201420942737409	609707889	Fri Jan 17 15:27:54 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		San Francisco, CA	RT @MonikaMHz: There is no magic pill; It takes a village. http://t.co/mDYVfgP2Zs My column on community and isolation. #girlslikeus #menta…	Julia More	juliammore
424233968666308608	377800862	Fri Jan 17 17:37:14 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @transmarch: Irish #transwoman wins discrimination case against bank #GirlsLikeUs http://t.co/nypVfTpVTj	Jordan Eli	olybecker1025
424237039110729728	316091675	Fri Jan 17 17:49:26 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Oklahoma City 	New blog at http://t.co/DlDTJbarwk I have a question #GirlsLikeUs	Nikki A. Croft	nicoleacroft
424239253749784576	18924291	Fri Jan 17 17:58:14 +0000 2014	424207535101325312	1944866760	<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		New York City	@MercedezVonC You are the example. You are brilliant! xx #girlslikeus	Janet Mock	janetmock
424249047483158528	32171756	Fri Jan 17 18:37:09 +0000 2014			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		Arizona	Congrats to @LaverneCox for landing a book deal for her memoir! http://t.co/hPAmkD7S7t #trans #girlslikeus #fem2	Abby Jensen	Arizona_Abby
424257846776430593	53665207	Fri Jan 17 19:12:07 +0000 2014			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0		Manhattan 10040	RT @ecogreene: #CeCeMcDonald is home. Tell her you have her back. Sign her welcome home card: http://t.co/sKwE1vH467 #trans #girlslikeus #l…	Brooke Cerda Guzman	TRANSLATINAS_NY
