462386889001943040	2300479627	Sat May 03 00:23:19 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @transmarch: #Trans visibility on the rise via @janetmock w/ @carmen_carrera @LauraJaneGrace and @Lavernecox #girlslikeus http://t.co/DA…	Kora Garcia-Cook	Kora_Noel
462430476096245760	155629689	Sat May 03 03:16:31 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		New York City	RT @Lavernecox: Had a blast on this shoot for #Emmy magazine for @OITNB #oitnb #girlslikeus http://t.co/WvUQCiTlmk	We Are the Youth 	WeRtheYouth
462432149514104832	1334301492	Sat May 03 03:23:10 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		singapore	RT @transmarch: #Trans visibility on the rise via @janetmock w/ @carmen_carrera @LauraJaneGrace and @Lavernecox #girlslikeus http://t.co/DA…	it me	pastaenthusiast
462443700681838595	319610082	Sat May 03 04:09:04 +0000 2014			web	0		La Jolla	RT @janetmock: Yaas! #girlslikeus in @MarieClaire's May 2014 issue! @LauraJaneGrace @Lavernecox @carmen_carrera #RedefiningRealness http://…	Sean O'Neal	Seanaoneal
462499753368879104	2334349927	Sat May 03 07:51:48 +0000 2014			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	0		Seattle	Soft http://t.co/opo4EIWn4i #girlslikeus #folkslikeus	Noelle Coldstream	cistotrans
462542828753932288	192066993	Sat May 03 10:42:58 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @LambdaLegal: We're suing on behalf of a #trans woman in #IL after she was denied medical care. #girlslikeus http://t.co/ZJrHowsbbt http…	AngeliaWilson	AngeliaWilson89
462603256292601856	742567999	Sat May 03 14:43:05 +0000 2014			web	0			RT @janetmock: Yaas! #girlslikeus in @MarieClaire's May 2014 issue! @LauraJaneGrace @Lavernecox @carmen_carrera #RedefiningRealness http://…	Kate Lucero	walkon_sunshine
462623577830080513	2327434344	Sat May 03 16:03:50 +0000 2014			web	0			RT @PinkDayOut: WOW | Trans visibility on the rise via @janetmock w/ @carmen_carrera @LauraJaneGrace and @Lavernecox #girlslikeus http://t.…	Velvet Russell	velvetsilk
462629898306478080	604607829	Sat May 03 16:28:57 +0000 2014		89168924	web	0		#GirlsLikeUs 	@BBC6Music @gillespeterson Enjoying the show. Never thought I would but I'm growing to like it. That Nina tune just slayed me :)	Lisa Quinn	lisaquinn345
462654351216214018	2460270898	Sat May 03 18:06:07 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @LambdaLegal: We're suing on behalf of a #trans woman in #IL after she was denied medical care. #girlslikeus http://t.co/ZJrHowsbbt http…	Maydah	maydahp
462658633780973569	604607829	Sat May 03 18:23:08 +0000 2014	462657319353196544	24924421	web	0		#GirlsLikeUs 	@EmmaLovelace Have a good'un :) x	Lisa Quinn	lisaquinn345
462676040217677824	506620049	Sat May 03 19:32:18 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @LambdaLegal: We're suing on behalf of a #trans woman in #IL after she was denied medical care. #girlslikeus http://t.co/ZJrHowsbbt http…	July 23 ♡♡♡♡☆	lyd123ia
462686555107508224	129392313	Sat May 03 20:14:05 +0000 2014			<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	0		San Francisco	#TransYouth taking over the Bay Area Youth Summit!! #girlslikeus #TSER http://t.co/XIEpOh5o7Q	Mia Tu Mutch	miatumutch
462691886105239552	236525763	Sat May 03 20:35:16 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Clear Lake, Texas	RT @transmarch: #Trans visibility on the rise via @janetmock w/ @carmen_carrera @LauraJaneGrace and @Lavernecox #girlslikeus http://t.co/DA…	Rev. June Frost	Lostlambfinder
462702044554727424	1933777994	Sat May 03 21:15:38 +0000 2014			<a href="https://roundteam.co" rel="nofollow">RoundTeam</a>	0		Orlando FL	RT @transmarch: New Zealand #trans teen makes history in beauty pageant #girlslikeus http://t.co/AT1E97XiDX	#StandwithNan	BlueFloridian
462712626959491072	281227847	Sat May 03 21:57:41 +0000 2014			web	0		Pawnee, Indiana	RT @transmarch: #Trans visibility on the rise via @janetmock w/ @carmen_carrera @LauraJaneGrace and @Lavernecox #girlslikeus http://t.co/DA…	Debbie Novotny	KidsWithHats
462716380702183424	22009627	Sat May 03 22:12:36 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Ottawa / NYC (soon)	#girlslikeus: women enough to be harassed, rarely enough to be loved. Trolololsob.	Little Mx. Surly 	kimhorne
462725503343161344	634621532	Sat May 03 22:48:51 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Recife, Brazil	RT @gcvsa: There is no "hollaback" for #TWoC #girlslikeus. Fastest route to assault, rape, murder, police brutality, refused by EMT &amp; ER. #…	Sage Saturn	Sagesaturn
