420724393262579712	257969256	Wed Jan 08 01:11:26 +0000 2014			web	0		Oklahoma City, Oklahoma	RT @Lavernecox: In case you missed it, check out my clip from @KatieShow today. http://t.co/b472xQX6e6 #girlslikeus @OITNB #IslanNettles #t…	Mallory	dasheddogma
420730059985387520	702993	Wed Jan 08 01:33:57 +0000 2014	420722201856208896	63112528	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Minneapolis-St. Paul, MN	@Lavernecox @carmen_carrera it’s so awesome to see #girlslikeus on TV in a positive light.  :)  &lt;3 all around!!  #sisterhood.	A. Chernow	chernowa
420738465308106752	105637300	Wed Jan 08 02:07:21 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Afuera	RT @Lavernecox: In case you missed it, check out my clip from @KatieShow today. http://t.co/b472xQX6e6 #girlslikeus @OITNB #IslanNettles #t…	voz	metalmujer
420738951817592832	1180917524	Wed Jan 08 02:09:17 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		O.C. Ca.	RT @janetmock: .@Lavernecox @carmen_carrera Y'all elevated the fuck out of this convo. #bowdown http://t.co/IAYsaX4hwY #girlslikeus #twoc	Michelle Hart	michellehart99
420755779411771393	633342418	Wed Jan 08 03:16:09 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Fairfax, VA	RT @janetmock: .@Lavernecox @carmen_carrera Y'all elevated the fuck out of this convo. #bowdown http://t.co/IAYsaX4hwY #girlslikeus #twoc	YONCÉ	itsrodrigosoto
420756278432890880	1091016980	Wed Jan 08 03:18:08 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Columbus, Georgia	RT @Lavernecox: In case you missed it, check out my clip from @KatieShow today. http://t.co/b472xQX6e6 #girlslikeus @OITNB #IslanNettles #t…	Patricia Lassiter	PDLassiter
420768194320556033	913727514	Wed Jan 08 04:05:29 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Waterloo, ON, CAN	RT @Lavernecox: @janetmock @carmen_carrera Love you Janet. Your influence and so many other #girlslikeus helped to make that moment happen.…	Jenn Gaudet	jenn_gaudet
420787366526484480	389708024	Wed Jan 08 05:21:40 +0000 2014		25970603	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Chicago, IL	@carmen_carrera @Lavernecox #PoiseBeautyElegance So proud to be a #TransAlly #GirlsLikeUs #PossibilityModel http://t.co/jKC3at2wuk	B to the E	e_stepping
420820619056263168	52152349	Wed Jan 08 07:33:48 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0			RT @Lavernecox: In case you missed it, check out my clip from @KatieShow today. http://t.co/b472xQX6e6 #girlslikeus @OITNB #IslanNettles #t…	B. Cole	BespokeButch
420820619031089152	231185543	Wed Jan 08 07:33:48 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0			RT @Lavernecox: In case you missed it, check out my clip from @KatieShow today. http://t.co/b472xQX6e6 #girlslikeus @OITNB #IslanNettles #t…	The Brown Bois!	brownboiproject
