364951634171797504	53665207	Wed Aug 07 03:30:24 +0000 2013			<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>	false	[40.859797,-73.926323]	Manhattan 10040	➤➤RT@NYCBlackPride @CallenLorde Proud co-sponsor of @FIBOIsland @ the health pavilion w beach giveaways @gaycom   #GirlsLikeUs #nbc4ny #FIBO	Brooke Cerda	TRANSLATINAS_NY
365035369126834176	52316085	Wed Aug 07 09:03:08 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Ann Arbor, MI	RT @Lavernecox: #nerdland #girlslikeus #twoc #transequality #freecece #oitnb http://t.co/gQDmShDzFJ	Laurie Stevens	LaLaLaurax
365060908453601280	53665207	Wed Aug 07 10:44:37 +0000 2013			<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>	false	[40.859569,-73.926856]	Manhattan 10040	➤➤RT@ChenLizra This is how the media affects girls. According to Dove only 4% of women WORLDWIDE feel beautiful TODAY  #GirlsLikeUs #foxnews	Brooke Cerda	TRANSLATINAS_NY
365074812651044864	634838817	Wed Aug 07 11:39:52 +0000 2013			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		Where the fun is.	Trip Out's @DinaMartinez's Op-Ed for http://t.co/ONOTvKFcC8: "I'm a Bathroom Renegade" http://t.co/7XeLSWh3hi #girlslikeus #trans #lgbt	Trip Out	TripOutTV
365079866770599936	21171140	Wed Aug 07 11:59:57 +0000 2013			web	false		LA, NYC, London	RT @TripOutTV: Trip Out's @DinaMartinez's Op-Ed for http://t.co/ONOTvKFcC8: "I'm a Bathroom Renegade" http://t.co/7XeLSWh3hi #girlslikeus #…	Dina Martinez	DinaMartinez
365125920077516800	18924291	Wed Aug 07 15:02:57 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Manhattan via Oahu	Found @kokodrum77 and Carmen #Xtravaganza serving it at my doctors office: http://t.co/oVz9I4DAoo #girlslikeus #twoc @CHESTNYC #ttalk	Janet Mock	janetmock
365126041540370432	96041733	Wed Aug 07 15:03:26 +0000 2013			web	false		Boston	RT @janetmock: Found @kokodrum77 and Carmen #Xtravaganza serving it at my doctors office: http://t.co/oVz9I4DAoo #girlslikeus #twoc @CHESTN…	Gregory Storella	stellastorella
365126058539884547	370833462	Wed Aug 07 15:03:30 +0000 2013			<a href="https://play.google.com/store/apps/details?id=com.twitpic" rel="nofollow">Twitpic on Android</a>	false			My tattoo is missing her partner symbol 2Complete the phrase...#girlslikeus  http://t.co/Ku8xIpIRHs	Eden	Edenimagica
365129900643983361	32171756	Wed Aug 07 15:18:46 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false	[32.28936158,-110.95925968]	Arizona	Waiting for my first mammogram. #girlslikeus #ritesofpassage #fb	Abby Jensen	Arizona_Abby
365135307026350080	32171756	Wed Aug 07 15:40:15 +0000 2013	365130217389424640	18924291	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Arizona	@janetmock Thanks, Janet. I survived! #mammogram #girlslikeus	Abby Jensen	Arizona_Abby
365135688401813504	32171756	Wed Aug 07 15:41:46 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false	[32.28957468,-110.95918177]	Arizona	I survived! Odd having my breasts manipulated in such an impersonal way. Uncomfortable, but not painful. #mammogram #girlslikeus #fb	Abby Jensen	Arizona_Abby
365137672689295363	967033308	Wed Aug 07 15:49:39 +0000 2013			<a href="http://favstar.fm" rel="nofollow">Favstar.FM</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @Shock_Monster: Tom Selleck's mustache died for your sins.  LOL, jk! It's high on coke &amp; whiskey while getting buried in pussy.	CAMI	xoCAMILLAxo
365148691046219776	198305026	Wed Aug 07 16:33:26 +0000 2013			<a href="http://www.tumblr.com/" rel="nofollow">Tumblr</a>	false		Bay Area, CA	Photo: #workday #girlslikeus #twocintheoffice http://t.co/IPWIipB8NE	Lexi Adsit	sistahmamaqueen
365173265272012801	604607829	Wed Aug 07 18:11:05 +0000 2013			web	false		#GirlsLikeUs 	Just so a guy nonchalantly walking down the street dressed head to toe as Spider Man. He had a paunch.	Lisa Quinn	lisaquinn345
365219461395017728	39332857	Wed Aug 07 21:14:39 +0000 2013			web	false		East/West/Midwest/South	My favorite photo of myself. No hair. Owning it. Loving it. #lgbt #girlslikeus To thine own self be true. &lt;3 http://t.co/Y0T45393Dz	Kara Nicole Hays	IamKaraNicole
365230672685699072	1544881063	Wed Aug 07 21:59:12 +0000 2013			web	false			RT @transadvocate: Hypocrisy, #Hate and Harm #no2h8splc: http://t.co/GS0bWD2Dfh #trans #cisprivilege #girlslikeus #boyslikeus #noh8	Alexandra Amazon	AlexandraAmazo1
365246841861832706	588931748	Wed Aug 07 23:03:27 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		Toronto	Saw another woman like myself at Spadina and Bloor, rollerblading and enjoying the moment. This made me smile. #girlslikeus	Ententa’s Magic	EntentasMagic
