494664339706875904	24488107	Thu Jul 31 02:02:23 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Vermont	RT @Lavernecox: Check me out tonight on @LateNightSeth. It's going to be a raucous time. #oitnb #girlslikeus	Callie	cbRasmussen
494665904324890624	132392539	Thu Jul 31 02:08:36 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Lexington, KY	I need DVR! "@Lavernecox: Check me out tonight on @LateNightSeth. It's going to be a raucous time. #oitnb #girlslikeus"	Wanda	YESIMCCAN
494667095733305344	2442887570	Thu Jul 31 02:13:20 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		heaven	RT @Lavernecox: Check me out tonight on @LateNightSeth. It's going to be a raucous time. #oitnb #girlslikeus	stina the incredible	bah0rel
494672690792235008	154747652	Thu Jul 31 02:35:34 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Maidenhead CN87	Unreality is just normal life for me. I am an unliving simulacrum. #MisfitToys #girlslikeus #mixedrace #memorywipe #segfault #coredump	Gemma Seymour	gcvsa
494699135812263936	967033308	Thu Jul 31 04:20:39 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @usfreedomarmyx: He said: "Charity is no part of the legislative duty of government." http://t.co/HAiHfdpVrk. Enlist today. http://t.co/…	CAMI	xoCAMILLAxo
494700461069721601	967033308	Thu Jul 31 04:25:55 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @NorwoodTeaParty: @BooyahBoyz @sherman91 Zero and his fellow divide and conqueror Holder. http://t.co/85ksBsNmYI	CAMI	xoCAMILLAxo
494749740052279296	562444135	Thu Jul 31 07:41:44 +0000 2014			<a href="http://ifttt.com" rel="nofollow">IFTTT</a>	0		online	Clearly I need to go to bed. Night y'all. #girlslikeus #transgirl #trans #transwoman #redefiningrealness #prettyg... http://t.co/AWQNZmWZHw	THE BOOTY GEEK	TheBootyGeek
494867503781122048	2422000237	Thu Jul 31 15:29:41 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Canada	Drumming up support for a half marathon in Ottawa on August 24th. Please share. #transgenderathlete  #Girlslikeus http://t.co/Rv4iMHrpZU	Savannah Burton	savannahvburton
494877553099042816	18924291	Thu Jul 31 16:09:37 +0000 2014			<a href="http://www.hootsuite.com" rel="nofollow">Hootsuite</a>	0		New York City	Our girls are navigating this level of violence on the daily for merely existing. My heart aches. http://t.co/belOYemJjL #twoc #girlslikeus	Janet Mock	janetmock
494907353876013059	15969172	Thu Jul 31 18:08:02 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		maine	Of course you can be you.  Don't let the @NewYorker tell you you don't exist.  You deserve to be loved, and to walk tall.  #girlslikeus	Jenny B.	JennyBoylan
494931936348213249	604607829	Thu Jul 31 19:45:43 +0000 2014	494928747402117120	604607829	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		#GirlsLikeUs 	@everlastingyeah I really like 'Jewel' too. Plus your earlier spiky stuff..	Lisa Quinn	lisaquinn345
494962429265461248	2233601972	Thu Jul 31 21:46:53 +0000 2014	494599228032032768	389250371	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Washington, DC	I'm so @GenderProud of the amazing work my sister @GeenaRocero is doing at @entretransitos #girlslikeus #genderproud	FireBreathingTGirl	JoannaCifredo
