436449363356049408	78548680	Thu Feb 20 10:36:51 +0000 2014	436441185671184384	545864658	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	@NirexTheRaggy wa sokolisa. Nyala hlem ke Tla u theholela	#GirlsLikeUs	mskivababy
436474801956618240	78548680	Thu Feb 20 12:17:56 +0000 2014	436470523980427264	434960798	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	@Tril_Frog_ agreed	#GirlsLikeUs	mskivababy
436478970742456320	78548680	Thu Feb 20 12:34:30 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		Stadium Area, Maseru, Lesotho	On my second day in #thabatseka  weather was 💩 but... I did enjoy the " cloud - watching" #NoFilter… http://t.co/rHH2Ce5kpz	#GirlsLikeUs	mskivababy
436489049759838208	78548680	Thu Feb 20 13:14:33 +0000 2014	436486787423551488	543761735	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	“@Sthe_Mkz: Rape? @mskivababy @skaftinlb”😂😂😂😂😂😭😭😭he didn't wanna b sent?	#GirlsLikeUs	mskivababy
436492325498662914	78548680	Thu Feb 20 13:27:34 +0000 2014	436491648122777600	232660204	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	“@SkaftinLB: Its sad hey @mskivababy @sthe_mkz”too much	#GirlsLikeUs	mskivababy
436499967394734081	78548680	Thu Feb 20 13:57:56 +0000 2014	436487130596904960	58795639	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	“@PsychographEd: In my opinion, it should be all right to drink 180 ml of Vodka at workplace.” indeed!	#GirlsLikeUs	mskivababy
436501183998750720	78548680	Thu Feb 20 14:02:46 +0000 2014	436499339977170944	317106684	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	“@ThatRapperKidd: Like 6 people have walked out of this lecture so far... SMMH” sit ur ass down and learn	#GirlsLikeUs	mskivababy
436507462825684993	78548680	Thu Feb 20 14:27:43 +0000 2014	436505929010647040	462983935	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[-29.30238802,27.49957134]	Stadium Area, Maseru, Lesotho	“@GothGoddessGr: @mskivababy how can you be with someone for 3 months and think they a girl? Like?”lol such ignorance	#GirlsLikeUs	mskivababy
436526832012120064	339769907	Thu Feb 20 15:44:41 +0000 2014			web	0		Atlanta, GA	RT @RJActionCenter: RT @domesticworkers @ATLTransHealth  @ATLdomesticwork @sparkrjnow Also #trans and #girlslikeus are in dire need of  #Me…	ATLTransHealth	ATLTransHealth
436527431688912896	587591550	Thu Feb 20 15:47:04 +0000 2014			web	0		Birmingham, UK	RT @janetmock: Spending my afternoon w/ #CeCeMcDonald. Support her film! http://t.co/dU9P3ZjrBc #twoc #girlslikeus #becauseofcece http://t.…	J Kalodna	ja_ending
436528069420277761	286845396	Thu Feb 20 15:49:36 +0000 2014			web	0		Richmond, VA	RT @Lavernecox: Check out our #girlslikeus founder @janetmock on @ColbertReport. http://t.co/HrzUduvNK5. funny and informative.  #redefinin…	Matt Wetsel	TilEDsAreNoMore
436531118482145280	32238490	Thu Feb 20 16:01:43 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Your Prefrontal Cortex	RT @janetmock: Spending my afternoon w/ #CeCeMcDonald. Support her film! http://t.co/dU9P3ZjrBc #twoc #girlslikeus #becauseofcece http://t.…	Trudy	thetrudz
436538374816808961	26039211	Thu Feb 20 16:30:33 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0			Another look from my #aw14 #christiancowansanluis #girlslikeus #lookoftheday #picoftheday #kik #snake… http://t.co/IDNixkaQZf	Christian Cowan-S	ChristianCXMCS
436565855905017856	2147545286	Thu Feb 20 18:19:45 +0000 2014			web	0		Pittsburgh	I never justify my identity to the dog in my home, nor to those of the internet. I may be specieist but I am content, even smug #girlslikeus	aeryn fulton	AerynFulton
436571790849363968	234287067	Thu Feb 20 18:43:20 +0000 2014			<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	0		Chicago	RT @janetmock: MT @angelicaross @TheTrans100 is looking for volunteers! Join online or in-person: http://t.co/Unt4Q0XqT1 #twoc #GirlsLikeUs	Magnolia Clap	themattachine
436582586933313536	300007915	Thu Feb 20 19:26:14 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			#TrannycrushThursday jenna ILYSM #girlslikeus http://t.co/EFajhZqfwA	BM	Bcal_
436594498786058240	604607829	Thu Feb 20 20:13:34 +0000 2014	436593093601939456	61052312	web	0		#GirlsLikeUs 	@Bel_Lander23 Thanks btw, xxx	Lisa Quinn	lisaquinn345
436594578297073664	609707889	Thu Feb 20 20:13:53 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		San Francisco, CA	Still a few @janetmock #getitthefucktogether sirens available with a $75 donation to @FreeCeCedoc #girlslikeus  https://t.co/o3aR1el4vv	Julia More	juliammore
436605961801711616	18634831	Thu Feb 20 20:59:07 +0000 2014	436598983658463232	601529329	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Chicago, IL	@KinleyPreston LMAO!  Love it! #MissRoss #GirlsLikeUs	Angelica Ross	angelicaross
436608759549267968	702993	Thu Feb 20 21:10:14 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Minneapolis-St. Paul, MN	RT @janetmock: MT @angelicaross @TheTrans100 is looking for volunteers! Join online or in-person: http://t.co/Unt4Q0XqT1 #twoc #GirlsLikeUs	A. Chernow	chernowa
436618519783149568	2233601972	Thu Feb 20 21:49:01 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>	0		Washington, DC	RT @janetmock: MT @angelicaross @TheTrans100 is looking for volunteers! Join online or in-person: http://t.co/Unt4Q0XqT1 #twoc #GirlsLikeUs	FireBreathingTGirl	FireBreathingTG
436620406850846721	517005133	Thu Feb 20 21:56:31 +0000 2014		18924291	web	0		New York, Asia, Worldwide	@janetmock Hope oneday U'll be able to do reading &amp; signing with homeless #trans youth we work with in #NYC #RedefiningRealness #GirlsLikeUs	Amazin LeThi Fdn.	AL_Foundation
436629831443566592	632383913	Thu Feb 20 22:33:58 +0000 2014			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		Washington, DC	RT @MassTPC: @janetmock "society does not acknowledge that trans women are women and deserving of justice and equality.#girlslikeus #redefi…	Darby Hickey	DarbyBPPP
436633509990793216	18924291	Thu Feb 20 22:48:35 +0000 2014			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		New York City	RT @MassTPC: Never underestimate the power of your voice. Speak unspoken truths. @janetmock #redefiningrealness #girlslikeus	Janet Mock	janetmock
436633522624008193	563984665	Thu Feb 20 22:48:38 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Boston, MA	RT @RobbieSamuels: .@janetmock "trans people are exactly who they say they are, no matter what society says about us" #girlslikeus #redefin…	Alicia Johnson	lorenealicia
436635359678459905	20425832	Thu Feb 20 22:55:56 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Phoenix	RT @TransLawCenter: EXPOSED: The devastating experiences that many transgender immigrants face http://t.co/n8fN7qg5uo #girlslikeus	Antonia E D'orsay	tonidorsay
436645430118858752	389577896	Thu Feb 20 23:35:57 +0000 2014			web	0		25 West Street Boston, MA	RT @transmarch: WATCH: @Lavernecox and CeCeMcDonald speak out about systematic violence against #TWOC #GirlsLikeUs http://t.co/ePAoxWfWyA	Boston GLASS	Boston_GLASS
436648550882369536	1516597152	Thu Feb 20 23:48:21 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @TransLawCenter: EXPOSED: The devastating experiences that many transgender immigrants face http://t.co/n8fN7qg5uo #girlslikeus	Gender IdentityWatch	GIDWatch
