493212406236348417	2574105462	Sun Jul 27 01:52:55 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0			#girlslikeus Like any family though we have our white sheep, our creepy uncles and racist grandmas,	Leftist Leslie	leftistleslie
493217988804227072	53665207	Sun Jul 27 02:15:06 +0000 2014			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0		Manhattan 10040	.... #GirlsLikeUs, there are no perfect leaders, we all mess up like any other women.  There must be another way to hold us accountable ....	BROOKE CERDA	TRANSLATINAS_NY
493405662857396224	952156134	Sun Jul 27 14:40:51 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @Justice4JaneCT: #JusticeForJane organizers were interviewed for the @feministing Five! http://t.co/YWPPeNaKRw #girlslikeus #FireJoetteK…	MDRSWRJ	MDRSWRJ
493423731687964672	1562252570	Sun Jul 27 15:52:39 +0000 2014			<a href="http://somethingporn.net" rel="nofollow">SomethingPorn</a>	0			RT @Lavernecox: Had a blast on this shoot for #Emmy magazine for @OITNB #oitnb #girlslikeus http://t.co/WvUQCiTlmk	SomethingPorn.Net	SomethingPorn
493439363918073856	30284449	Sun Jul 27 16:54:46 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		CHICAGO	RT @SmartAssJen: Two more reasons to come to Chicago's #TransPride Beach Party. Or is this four? #girlslikeus http://t.co/JirPDeko1C	Windy City Times	WindyCityTimes1
493468434802298881	53665207	Sun Jul 27 18:50:17 +0000 2014			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0		Manhattan 10040	Help @invisiblepeople by completing this USC survey on their work to end homelessness  http://t.co/FvMTEzX4vx  #harlem #latism #GirlsLikeUs 	BROOKE CERDA	TRANSLATINAS_NY
493475372168908800	2460336908	Sun Jul 27 19:17:51 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		jötunheim	RT @Lavernecox: We all have out own journey. Here's a bit about @andrejapejic's http://t.co/byyvbgRUpv #girlslikeus	hepzibrat	hepzibahtansy
493514911767879681	604607829	Sun Jul 27 21:54:58 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		#GirlsLikeUs 	http://t.co/A1QXc605T7	Lisa Quinn	lisaquinn345
493515138142851073	269996639	Sun Jul 27 21:55:52 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		bracknell uk	🌹 #girlslikeus #transgender #transsexual #hormones #selfie http://t.co/UCvq3yEpOP	⭐️✞ Sienna Amos ✞⭐️	Sienna_Tgirl
493544922285215744	2682109586	Sun Jul 27 23:54:13 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		North Carolina based traveller	Slowly, but surely, I am getting the hang of these things. #FirstDayinHeel #GirlsLikeUs http://t.co/UyRNsPQwj9	Steph	CdSteph69
