385931186230816768	131029961	Fri Oct 04 00:55:39 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false	[38.94781221,-84.21785515]	Cincinnati, OH	Hearing Rachel Lloyd speak tonight was such an honor. Her message is absolutely phenomenal. #GEMS #girlslikeus @nkuedu @nkuCOEHS	Emily Swisher	swisherek
385933673616273408	702993	Fri Oct 04 01:05:32 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Minneapolis-St. Paul, MN	Oh HELLLLLLO NO!  DID THAT CHEERIO JUST INSULT UNIQUE!!??  #glee #girlslikeus	Adam Chernow	chernowa
385974924466077696	18176304	Fri Oct 04 03:49:27 +0000 2013			<a href="http://getfalcon.pro" rel="nofollow">Falcon Pro</a>	false		Sacramento, CA	The Man Behind NOM’s New War on Transgender Students - The Daily Beast - http://t.co/Ud4gQM1Poj #lgbt #girlslikeus	CLP	cooper888
385988765602152448	967033308	Fri Oct 04 04:44:27 +0000 2013	385985340801945600	32497478	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Every "Red-State" should push thru similar Legislation if they believe in FREEDOM and choice!  @KLSouth @Tierrah46	CAMI 	xoCAMILLAxo
386013902107983872	967033308	Fri Oct 04 06:24:20 +0000 2013	385275157805137920	1174378333	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	He's adorable!  :-) @k_selmser	CAMI 	xoCAMILLAxo
386018373253234688	20699221	Fri Oct 04 06:42:06 +0000 2013	386015701162405888	281496093	<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		33.1581° N, 117.3497° W	@xJaniVx We can rebuild her.... #girlslikeus	Claudia Adams	ClaudiaZann
386020629670932480	967033308	Fri Oct 04 06:51:04 +0000 2013	386019991746658304	44296227	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	:-)  @jessariane1	CAMI 	xoCAMILLAxo
386021090981474304	967033308	Fri Oct 04 06:52:54 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @Vodkantots: The people who got my sorry ass hooked on joke formats. Those are the real terrorists.	CAMI 	xoCAMILLAxo
386127903072997376	32171756	Fri Oct 04 13:57:20 +0000 2013	386088098838634496	63112528	<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		Arizona	.@Lavernecox You're welcome, Laverne. Meeting both you &amp; @JanetMock was a dream come true. Together, we'll keep working for #girlslikeus.	Abby Jensen	Arizona_Abby
386140742231818240	1449708324	Fri Oct 04 14:48:21 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false			En @MenopausiaEM te sentirás plenamente identificada, y sobretodo, comprendida por estas #cuatromujeres  #girlslikeus #womenrule #menopause	MenopausiaElMusical®	MenopausiaEM
386171607775215616	1638642535	Fri Oct 04 16:51:00 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false	[33.8547168,35.510618]	lebanon 	#girlslikeus http://t.co/mcRff28mxx	Rawan ♚	rawannsrD
386209910247407616	32171756	Fri Oct 04 19:23:12 +0000 2013			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		Arizona	Just confirmed with my pastor that I will do a special prayer for #TDOR during services on 11/17. #DailyGratitude #girlslikeus	Abby Jensen	Arizona_Abby
386237110157455360	1231698734	Fri Oct 04 21:11:17 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false	[39.8133609,-105.1687287]	Denver, CO	Days like today make really really like work... Some of my co-workers are awesome.   #worklife #trans #girlslikeus	Kallie Winners	DrewWinners
386245872230473728	967033308	Fri Oct 04 21:46:06 +0000 2013	386243679494488064	248654360	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	You dont have to grab my junk Steven...  Just come over and get it outta my garage!  @HallpassCanada @Arrogant_Twat	CAMI 	xoCAMILLAxo
386263936984567808	967033308	Fri Oct 04 22:57:53 +0000 2013	386262931681185792	176909116	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Go Leah!  @SmallgGay	CAMI 	xoCAMILLAxo
