438472515388592128	957688940	Wed Feb 26 00:36:08 +0000 2014			web	0			RT @miss_sudo: What does this mean? SPLC leadership Council? Cathy Brennnan? https://t.co/yn1910RX5n .@splcenter .@Hatewatch  #girlslikeus	Nurf Hurter	NurfHurter
438488990472097792	967033308	Wed Feb 26 01:41:36 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @paularkb: @glennbeck Having @seanhannity on your show was great and I’m so glad you’re standing together. It gives us hope. #DEFUNDtheG…	CAMI	xoCAMILLAxo
438506594100207616	383646336	Wed Feb 26 02:51:33 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		Tokyo	From Piers Morgan to Stephen Colbert: How @JanetMock is redefining history http://t.co/IaaMi3JQDu #girlslikeus from @smartassJen	Savannah	leftytgirl
438592166005600256	53665207	Wed Feb 26 08:31:35 +0000 2014			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0	[40.84684685,-73.93370121]	Manhattan 10040	RT @Blabbeando Lady Bunny defends Alec Baldwin  http://t.co/XAGopFdroI  @KaraAndDeb  #GirlsLikeUs #TWoC	Brooke Cerda Guzman	TRANSLATINAS_NY
438603113067732993	776689262	Wed Feb 26 09:15:05 +0000 2014			web	0		oxfordshire england	sometimes the path were walking can seem a bit lonely ...that's okay keep walking anyway #tgirl #troublemaker #person #girlslikeus xo	jaymie boop	jaymie_boop
438603331150561281	2247898165	Wed Feb 26 09:15:57 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @LexusBradbury: RT if you got mad love for Lexus B   #TGirl #Transsexual #LGBT #GirlsLikeUs #Ladyboy #FemBoy #Camp #Sissy http://t.co/nc…	Sissy RB	RBSissy
438667135221792768	134150952	Wed Feb 26 13:29:29 +0000 2014			web	0		⚴ #girlslikeus	RT @AlabasterC: 'If math forbids you, try thinking of it as language.'  - @leighalexander http://t.co/WLJUE7KjEA Strange and painful lesson…	Katherine Vortex	Hypatian
438709698968055808	967033308	Wed Feb 26 16:18:37 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	Keep re-tweeting this one!!!@neilonthemoon @UnitedCitizen01	CAMI	xoCAMILLAxo
438736953475756032	370833462	Wed Feb 26 18:06:55 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0			One of the inspirations behind Beyonce (Partition&amp;Blow) #Girlslikeus http://t.co/14sbf9UC5G	EdenXxx  	Edenimagica
438748156679843840	182500191	Wed Feb 26 18:51:26 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		Chicago	Loving the long, deep, real convo about #RedefiningRealness. Great show @TweetTrina4Lyfe! http://t.co/70h4bQFG6C @janetmock #girlslikeus	Jen Richards	SmartAssJen
438748156679843840	182500191	Wed Feb 26 18:51:26 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		Chicago	Loving the long, deep, real convo about #RedefiningRealness. Great show @TweetTrina4Lyfe! http://t.co/70h4bQFG6C @janetmock #girlslikeus	Jen Richards	SmartAssJen
438756846913216512	18924291	Wed Feb 26 19:25:58 +0000 2014			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		New York City	Big thanks to @Mediabistro for featuring me in this "So What Do You Do" interview: http://t.co/ok3cC7BZ8s #RedefiningRealness #girlslikeus	Janet Mock	janetmock
438796793527029760	967033308	Wed Feb 26 22:04:42 +0000 2014	438796055644499968	1924847064	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	LOL...  u are making my point for me!  Gov't Regulation forces businesses to comply!  @Dyoung1208 @TheKingDude @RyanPhillippe	CAMI	xoCAMILLAxo
438797066421014528	555090615	Wed Feb 26 22:05:47 +0000 2014			<a href="http://sites.google.com/site/yorufukurou/" rel="nofollow">YoruFukurou</a>	0		this cisnormative earth	RT @kimhorne: much thanks to @patienceinbee for introducing me to namoli brennet. It makes me so happy to hear #girlslikeus who can find th…	Patience Newbury	patienceinbee
438812425664462848	967033308	Wed Feb 26 23:06:49 +0000 2014	438798457185529856	1924847064	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	Excuse me, religious persecution has been rampant in Anerica since its birth! @Dyoung1208 @TheKingDude @RyanPhillippe http://t.co/deS8Zd7fnB	CAMI	xoCAMILLAxo
