444322025944125440	134150952	Fri Mar 14 04:00:00 +0000 2014	444320836800249857	298942872	web	0		⚴ #girlslikeus	@bombsfall To be fair, sharks are pretty scary.	Vernal Katherine	Hypatian
444364237289562112	9906732	Fri Mar 14 06:47:44 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0		NYC|MIA|SFO|ORL|MLN|LDN|PRS	#Muslim #Transgender #Trans #TransPride #Pansexual #PanPride #Bisexual #MTF #FTM #Girlslikeus #Love… http://t.co/hE6ALWLXrW	♔ ♕ Karma ♕ ♔	FashionLeKuwait
444500669538779136	221514228	Fri Mar 14 15:49:52 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Near Philly, PA, Bitch! 	RT @Whoreonaut: @metalmujer just surviving can be a dismantling for #girlslikeus. They want us to have a revolution too?	Flirtessa Williams	Barbeydahl
444502741734268928	967033308	Fri Mar 14 15:58:06 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @Ranger1325: The economy is complete shit, Obamacare is a disaster, and scandals galore.  So what do the Democrats harp on?  The Koch br…	CAMI	xoCAMILLAxo
444513701245509632	15947602	Fri Mar 14 16:41:39 +0000 2014			web	0			RT @janetmock: In solidarity! RT @tnewmstweet: Let's #StandWithMonica now https://t.co/BfmmKy4cAw Who's with me? #TWOC #girlslikeus	Change.org	Change
444530738462195713	1537344882	Fri Mar 14 17:49:21 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0			RT @janetmock: In solidarity! RT @tnewmstweet: Let's #StandWithMonica now https://t.co/BfmmKy4cAw Who's with me? #TWOC #girlslikeus	waitinggirl	HairyMoneyball
444549554390958080	1197661260	Fri Mar 14 19:04:07 +0000 2014	444546084745281538	427461095	web	0		Pennsylvania, RFD	RT @ArcusLGBT has the following positions open...: Grants and Knowledge Mgr &amp; IT System Admin: http://t.co/VbJJTrfyV2 #girlslikeus #twoc	Fran Luke	FranLuke123
444565123537973248	967033308	Fri Mar 14 20:05:59 +0000 2014	444565010623107072	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	Have a GREAT day hun!  @RealBruceWhite	CAMI	xoCAMILLAxo
444569959444660224	274974005	Fri Mar 14 20:25:12 +0000 2014			<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	0		Kotka, Finland	Who I am is not decided by any doctor, country nor school. #GirlsLikeUs	Mikaela Suomalainen	Mkaysi
444570110444187648	604607829	Fri Mar 14 20:25:48 +0000 2014	444568584283754496	358715927	web	0		#GirlsLikeUs 	@lisasevern Thanks, I've tried Emla creme before but it didn't make much of difference tbh. I'm a bit of a wuss tho when it comes to pain :)	Lisa Quinn	lisaquinn345
444572098468798465	281806059	Fri Mar 14 20:33:42 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Milton Keynes, UK	RT @Mkaysi: Who I am is not decided by any doctor, country nor school. #GirlsLikeUs	Niki Flux	nflux1
444575928153567233	604607829	Fri Mar 14 20:48:55 +0000 2014	444571172559417345	358715927	web	0		#GirlsLikeUs 	@lisasevern Thanks Lis' x	Lisa Quinn	lisaquinn345
