400413073707511808	967033308	Wed Nov 13 00:01:30 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @MarianDClough: Hillary Clinton Heckled During College Speech: 'Benghazi, Benghazi, You Let Them Die!' | NewsBusters http://t.co/0oFM3US…	CAMI	xoCAMILLAxo
400413706888019968	967033308	Wed Nov 13 00:04:01 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @DonnasStuffMore: Media's Obama cheerleading harms the nation, http://t.co/Dn3Ckey14Z - Sent via the FOX News Android App.	CAMI	xoCAMILLAxo
400413706888019968	967033308	Wed Nov 13 00:04:01 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @DonnasStuffMore: Media's Obama cheerleading harms the nation, http://t.co/Dn3Ckey14Z - Sent via the FOX News Android App.	CAMI	xoCAMILLAxo
400414348742361088	967033308	Wed Nov 13 00:06:34 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	RT @slone: The Five Fires Back at MSNBC: 'No, Conservatives Don't Owe Liberals Apology' http://t.co/j6cfmpYrt9 #tcot #tlot	CAMI	xoCAMILLAxo
400415208558321664	17947359	Wed Nov 13 00:09:59 +0000 2013			<a href="http://twicca.r246.jp/" rel="nofollow">twicca</a>	false		Brighton, UK	RT @Lady_Muck666: This is the guy who attacked me, can you help identify him? Please share...  #Brighton #girlslikeus http://t.co/PTLQqmn1MJ	Dennis North	SubtleBlade
400415833597308928	967033308	Wed Nov 13 00:12:28 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Ya'll realize how O will fix this mess, right??  Subsidies...  LOTS AND LOTS OF SUBSIDIES!    THE BUY NOW, "PAY" FOR IT LATER PLAN!	CAMI	xoCAMILLAxo
400416705899290624	967033308	Wed Nov 13 00:15:56 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	yes...YESSS!!!  Ooooh YESSSSSSS!!!!!@Oh_WillyWonka	CAMI	xoCAMILLAxo
400449559740297216	585789428	Wed Nov 13 02:26:29 +0000 2013			<a href="http://tapbots.com/software/tweetbot/mac" rel="nofollow">Tweetbot for Mac</a>	false		New Jersey	I will run my spring marathon in support of and to raise money in defense of #AB1266. http://t.co/7NNfEkHZWc #trans #girlslikeus #runchat	Amelia June	EntirelyAmelia
400451119890984960	960988400	Wed Nov 13 02:32:41 +0000 2013			web	false		Victoria, British Columbia 	#Transgender #Model Carmen Carrera Responds To Victoria's Secret Petition http://t.co/xta76O8x55  #TransWK #girlslikeus #lgbt #trans #runway	Amanda Kelset	Amandakelset
400456878939205634	576298427	Wed Nov 13 02:55:34 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		On a crouton in the GenderSoup	RT @Lady_Muck666: This is the guy who attacked me, can you help identify him? Please share...  #Brighton #girlslikeus http://t.co/PTLQqmn1MJ	MsAlexanderHeels	TMIKittenHeels
400459030424203265	16421477	Wed Nov 13 03:04:07 +0000 2013			<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	false		San Diego, California	Via @huffpostgay/@DanaBeyerMD: ENDA, Language and Rachel @Maddow http://t.co/CRmST8kkRV || #genderidentity #transgender #trans #girlslikeus	Autumn Sandeen	AutumnSandeen
400472234042458112	555090615	Wed Nov 13 03:56:35 +0000 2013			<a href="http://sites.google.com/site/yorufukurou/" rel="nofollow">YoruFukurou</a>	false		this cisnormative earth	I'm watching "Laurence Anyways", and I'm just annoyed at the threadbare cis tropes of #girlslikeus still being encoded into modern cinéma.	Patience Newbury	patienceinbee
400475581399068672	967033308	Wed Nov 13 04:09:53 +0000 2013	400475226124713984	341330995	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	'Zactly Meecha!  U figured him out in just a handful of tweets!  @Meeeech_L @JayMcIntyre1 @snarkfetish	CAMI	xoCAMILLAxo
400481943818477568	967033308	Wed Nov 13 04:35:10 +0000 2013	400481136947630080	967033308	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Why is this so hard for ppl to grasp? Gov't should not marry ppl period!  They could grant civil unions though! @snarkfetish @Meeeech_L	CAMI	xoCAMILLAxo
400483227405541376	967033308	Wed Nov 13 04:40:16 +0000 2013	400482285125767169	82724751	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	Maybe they shouldnt...  that's a different debate!  @snarkfetish @Meeeech_L	CAMI	xoCAMILLAxo
400486599646920704	967033308	Wed Nov 13 04:53:40 +0000 2013	400485557286887424	82724751	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		#GirlsLikeUs #NRA #tgirlsrock	And, in turn, lawsuits against the "Church" for discrimination!  @snarkfetish	CAMI	xoCAMILLAxo
400546905396359168	130469915	Wed Nov 13 08:53:18 +0000 2013			<a href="http://tweetli.st/" rel="nofollow">TweetList Pro</a>	false		Salford	RT @Lady_Muck666: This is the guy who attacked me, can you help identify him? Please share...  #Brighton #girlslikeus http://t.co/PTLQqmn1MJ	ethicalgirl	ethicalgirl
400573950326894592	126714990	Wed Nov 13 10:40:46 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false		Bisexual Cylon and #typoqueen	#girlslikeus should follow @guerrillafem and @slcfeminist . There are so few trans-inclusive feminists groups out there.	Miss Sudo	miss_sudo
