364209946755207171	702993	Mon Aug 05 02:23:12 +0000 2013	364207294042484736	327775450	<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	false		Minneapolis-St. Paul, MN	@SnugglePolish some situation that #girlslikeus and #twoc go through routinely (ex: gate keeping of hormones).	Adam Chernow	chernowa
364315333039247360	1639158930	Mon Aug 05 09:21:58 +0000 2013			<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	false			RT @Brbzy: Q - "Are you a boy or a girl?" A - "Do you wanna fcuk me?" Q - "No" A - "Then its non of your fcuking business"  #girlslikeus #t…	Foxy Lily	FoxyLilyTS
364356407828545536	1160483719	Mon Aug 05 12:05:11 +0000 2013			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	false			Just posted 'Mermaid, Me' latest:  Being Bitchy?  Making You Smile?' on Wattpad! #Memoir #GirlsLikeUs http://t.co/gNI79Z4MaS	Joy Saint James	ScholarlySlut
364361546090446848	622752883	Mon Aug 05 12:25:36 +0000 2013			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	false		grey + sloan memorial hospital	RT @Lavernecox: Just realized in the illustration in @NewYorker that the chick on the left is me. I love it. @OITNB #girlslikeus http://t.c…	es o ar ar uai	xjmupper
364379967208947712	960988400	Mon Aug 05 13:38:48 +0000 2013			web	false		Victoria, British Columbia 	Transexual actress Laverne Cox finds unlikely path to stardom with 'Orange Is the New Black' :) http://t.co/GdKhsBA7C0 #GirlsLikeUs	Amanda Kelset	Amandakelset
364401618290110464	549715795	Mon Aug 05 15:04:50 +0000 2013			web	false			Totes met #KristenBeck @healinggrounds yesterday after she spoke. She's awesome :) #transgender #girlslikeus #trans http://t.co/DqGqwRrc8I	Amber Neko	AmberNeko13
364409839125938178	15969172	Mon Aug 05 15:37:30 +0000 2013			<a href="http://itunes.apple.com/us/app/zite-personalized-magazine/id419752338?mt=8&uo=4" rel="nofollow">Zite Personalized Magazine</a>	false		maine	GLAAD &amp; Adam Bass: Angie Zapata and Reflecting on Media Coverage of Transgender People http://t.co/z4LLZCroDA @glaad #girlslikeus	Jenny B.	JennyBoylan
364418382726041600	143350695	Mon Aug 05 16:11:27 +0000 2013			web	false		Pocatello, Idaho	Check out this diary entry I wrote for the revamped @OPMAG about my life as a #twoc a few months ago http://t.co/VinuGEfWWl #GirlsLikeUs	Mey Valdivia Rude	lunchinthepark
364425722846134274	18924291	Mon Aug 05 16:40:37 +0000 2013			web	false		Manhattan via Oahu	NEW blog by @Free_CeCe on #justicefortrayvon, racsim &amp; her sense of "survivor's guilt" http://t.co/D190vKEWJn #freecece #girlslikeus #twoc	Janet Mock	janetmock
364468785903702017	18634831	Mon Aug 05 19:31:44 +0000 2013			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	false		Chicago, IL	HUGE THANKS to @fhmconsulting you have supported me since middle school! Thanx for your contribution! http://t.co/PzrDHKVHFQ #GirlsLikeUs	Angelica Ross	angelicaross
364516793806626816	523636794	Mon Aug 05 22:42:30 +0000 2013			web	false		Austin, TX	RT @MissParkerMarie: My latest article on @ThoughtCatalog: It Doesn't Get Better  http://t.co/fAH3nN8mNl  #LGBT #girlslikeus	Drawer of Dragons	MeeshDrawsGood
