462036618296455168	382362806	Fri May 02 01:11:28 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Pennsylvania	Lol rare photo of me in the studio #girlslikeus http://t.co/4WWs7CpXeQ	DEZIRAE.	biaggio12
462046210707456000	1300494576	Fri May 02 01:49:35 +0000 2014			web	0			RT @Lavernecox: Can't wait to read this. #TransBodiesTransSelves #trans #girlslikeus http://t.co/ZugQ1YM4HP	Aaron WeaverBox	Fonixeriffic
462061033633226753	1278478393	Fri May 02 02:48:29 +0000 2014			web	0		Los Angeles	RT @ShelbeChang: T-Zone photo by @Altomicvisuals at Executive Suites Nightclub in Long Beach #shelbechang #girlslikeus #transgender http://…	Alan Tom	Altomicvisuals
462066947275128832	14727193	Fri May 02 03:11:59 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0	[38.93505101,-76.94257891]	San Francisco	Just got words that prosecutor has dropped charges against Jewlyes Gutierrez! #girlslikeus	Cecilia C. Chung	cecilia_c_chung
462076690785505283	2467384580	Fri May 02 03:50:42 +0000 2014	460679165868380160	540095685	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Largo	@myladyboygf ....can't agree more! We need to be true to ourselves and stand proud! The time is now! #girlslikeus #trans #MTF	Misty Dillon	mistygurl47
462091744306159617	2313090138	Fri May 02 04:50:31 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Colorado, US	RT @Lavernecox: Can't wait to read this. #TransBodiesTransSelves #trans #girlslikeus http://t.co/ZugQ1YM4HP	Cat ¯\_(ツ)_/¯	teddyrooseveltz
462095565061242880	18924291	Fri May 02 05:05:42 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		New York City	RT @kellj1983: What a great person! Such a pleasure to speak with Janet Mock tonight! :) #girlslikeus #redefiningrealness #ucsdjanet http:/…	Janet Mock	janetmock
462130272872722432	231350363	Fri May 02 07:23:37 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Zagreb	RT @janetmock: @Lavernecox Okay, you + that gold dress = slayage. They were not ready for you girl. YAAAS! #girlslikeus #whereislavernecox …	Effy Hemzacek	vhemzacek
462133238266605568	598839116	Fri May 02 07:35:24 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @janetmock: @Lavernecox Okay, you + that gold dress = slayage. They were not ready for you girl. YAAAS! #girlslikeus #whereislavernecox …	Markus	actualtrashbag
462185205714149376	1467571538	Fri May 02 11:01:54 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Pittsburgh	RT @LambdaLegal: We're suing on behalf of a #trans woman in #IL after she was denied medical care. #girlslikeus http://t.co/ZJrHowsbbt http…	Sue Frietsche	womenslawPGH
