477271219775873024	375441546	Fri Jun 13 02:08:20 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		United States	Aw, this AND #TransHealth2014? YAY! "@transmarch: Congrats to @ParkerMolloy on her @nytimes debut! #girlslikeus http://t.co/SvTZ848VnB"	this little light!	createtruelove
477321844773908480	170201962	Fri Jun 13 05:29:30 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		London	RT @janetmock: During my #TransHealth2014 keynote I pushed the crowd to demand #JusticeForJane http://t.co/XOjj9CAoHt #girlslikeus http://t…	Nell Brown	eljbrown
477321844773908480	170201962	Fri Jun 13 05:29:30 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		London	RT @janetmock: During my #TransHealth2014 keynote I pushed the crowd to demand #JusticeForJane http://t.co/XOjj9CAoHt #girlslikeus http://t…	Nell Brown	eljbrown
477395790642442240	1499472000	Fri Jun 13 10:23:20 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Jersey City, NJ	"@transmarch: Congrats to @ParkerMolloy on her @nytimes debut! #girlslikeus @nytopinion http://t.co/9DD1PIwo3z" #LoveIsLove	Courtney Clift	CCourtneyclift
477406574101921793	51581996	Fri Jun 13 11:06:11 +0000 2014	477091809374765056	247292124	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		walk'mile in these Louboutions	@onroadmedia @sophiegreen @AllAboutTrans #girlslikeus	nadia almada❤	nadiaofficial
477454804214505473	32171756	Fri Jun 13 14:17:50 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Arizona	Under the Skin. @ParkerMolloy on the need to remove #trans health insurance exclusions. http://t.co/XWRVq5QBwH #girlslikeus #guyslikeus	Abby Jensen	Arizona_Abby
477471170728435712	21058041	Fri Jun 13 15:22:52 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Harlem,NY  via Ecuador 	RT @janetmock: During my #TransHealth2014 keynote I pushed the crowd to demand #JusticeForJane http://t.co/XOjj9CAoHt #girlslikeus http://t…	Sonia Guiñansaca	theSoniaG
477522315975348224	61550908	Fri Jun 13 18:46:06 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Leicester	RT @Lavernecox: @TIME #visibility #OwningOurNarratives #girlslikeus #trans #twoc #supportingeachother http://t.co/HXxO74QQ6Q	Jess	jessamyred
477527898677460992	2233601972	Fri Jun 13 19:08:17 +0000 2014			<a href="https://twitter.com/download/android" rel="nofollow">Twitter for  Android</a>	0		Washington, DC	RT @janetmock: Way too much fun w/ these girls at #TransHealth2014 @mspreciousdavis @FireBreathingTG @ChernoBiko #girlslikeus #twoc http://…	FireBreathingTGirl	FireBreathingTG
477528917809459200	53665207	Fri Jun 13 19:12:20 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Manhattan 10040	#JusticeForJane Call/ Tweet Commissioner Joette Katz 860 550 6300 &amp; Governor Dannel Malloy 860 566 4840  #GirlsLikeUs #pthc2014 #YesAllWomen	Brooke Cerda Guzman	TRANSLATINAS_NY
477544986188447744	32171756	Fri Jun 13 20:16:11 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Arizona	Damn! Another #trans woman of color murdered. RIP Zoraida Reyes. http://t.co/sMpgKUP5hQ #girlslikeus #twoc	Abby Jensen	Arizona_Abby
477547687353384960	53665207	Fri Jun 13 20:26:55 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Manhattan 10040	RT @RedUPNYC: We will also be releasing In My Skin short doc online for free later this month. #pthc2014 #twoc #girlslikeus	Brooke Cerda Guzman	TRANSLATINAS_NY
477572613846233088	78135684	Fri Jun 13 22:05:58 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		United States	RT @janetmock: Way too much fun w/ these girls at #TransHealth2014 @mspreciousdavis @FireBreathingTG @ChernoBiko #girlslikeus #twoc http://…	SuperHyugaYoshi-chan	Tenji95
477575353049694208	41217638	Fri Jun 13 22:16:51 +0000 2014	477573196586426369	101949715	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Oklahoma	“@thecitysentinel: Editorial: For Paula Sophia | The City Sentinel http://t.co/OPuL8kGe10” // Congrats @PaulaSophia #girlslikeus #lgbt	Brittany Novotny	BrittanyOKC
477596890586824704	706373210	Fri Jun 13 23:42:26 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		MINNESÖTA MONSTER	RT @_ilyalexis: “@Lavernecox: Had a blast on this shoot for #Emmy magazine for @OITNB #oitnb #girlslikeus http://t.co/vjs4JWsJJW” slay gurl…	Breanne :)	Breanne_Archerd
477597855381610497	834568376	Fri Jun 13 23:46:16 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			RT @_ilyalexis: “@Lavernecox: Had a blast on this shoot for #Emmy magazine for @OITNB #oitnb #girlslikeus http://t.co/vjs4JWsJJW” slay gurl…	LN. 	ElenKhan
477599331696910336	44235488	Fri Jun 13 23:52:08 +0000 2014			<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	0		Big Apple via Big Shoulders	RT @transmarch: Rest in peace, #ZoraidaReyes, #transgender DREAMer activist, vigil tonight in SoCal #girlslikeus http://t.co/X5yS5ZYnqI	Derrick Clifton	DerrickClifton
