421432375126798336	185253960	Fri Jan 10 00:04:42 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Lowell , MA	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Dan Basil Hamilton	DanBasil
421446945933393920	53716474	Fri Jan 10 01:02:36 +0000 2014			<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>	0		MA	RT @Lavernecox: Love this article about my @KatieShow appearance http://t.co/Q9nnIzR4fO #girlslikeus	Rochon	iammroc
421450557241311232	609707889	Fri Jan 10 01:16:57 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		San Francisco, CA	RT @angelicaross: I'm realizing that #GirlsLikeUs is like a sorority!  Possibility Models who personify the beauty of change &amp; courage on t…	Julia More	juliammore
421509114037284865	18924291	Fri Jan 10 05:09:38 +0000 2014			web	0		New York City	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Janet Mock	janetmock
421509235663708160	18924291	Fri Jan 10 05:10:07 +0000 2014	421383456707579904	63112528	<a href="http://www.hootsuite.com" rel="nofollow">HootSuite</a>	0		New York City	@Lavernecox Thank you for your leadership and love. I am proud to know you, to love you. #girlslikeus #twoc	Janet Mock	janetmock
421514357085048833	31806244	Fri Jan 10 05:30:28 +0000 2014			web	0		Philadelphia & Providence	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Nuala Cabral	nualacabral
421518068922449920	45866804	Fri Jan 10 05:45:13 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Delaware	I'm Trans* but I am not in a tuff about Russia's anti-gay laws I just want to see Team USA kick ass. #TeamUSA #Olympics2014 #girlslikeus	Sierra Wilkinson	SportsTG
421520358886629376	237525328	Fri Jan 10 05:54:19 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		where the adventure takes me 	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Steph Laffin	chickylaff
421555754798440448	14362684	Fri Jan 10 08:14:58 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Bristol, UK.	RT @chernowa: Please take a second to read this piece by @janetmock in Elle. #girlslikeus http://t.co/D1wD9xs1pR	N. Gordon-Bloomfield	aminorjourney
421587446942679040	1240301497	Fri Jan 10 10:20:54 +0000 2014			web	0		Lesbiana	RT @VixenAssassin: @VitaminWomen Girls are female CHILDREN. The #girlslikeus hashtag is used by misogynists and those who fetishize female …	Scousey	FireWomon
421638831113523200	16309982	Fri Jan 10 13:45:05 +0000 2014			web	0		Bournemouth, UK	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Anna-Jayne Metcalfe	annajayne
421642983797448704	35111933	Fri Jan 10 14:01:35 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		Spartanburg, South Carolina	RT @Lavernecox: I said y'all better buy @janetmock's book. Here's where you can: http://t.co/RgX3W3kAdn #girlslikeus	Courtney Hammett	CourtneyHammett
421654157133488128	18538056	Fri Jan 10 14:45:59 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Minneapolis, MN, USA	RT @Lavernecox: Transgender students are under attack in California:  http://t.co/id4qUAl63U #AssemblyBill1266 #girlslikeus #trans #transst…	Katie B	widdershins_cat
421655818136981504	92061463	Fri Jan 10 14:52:35 +0000 2014			web	0			RT @Lavernecox: Transgender students are under attack in California:  http://t.co/id4qUAl63U #AssemblyBill1266 #girlslikeus #trans #transst…	pɹoɟɟǝʞ ǝןןǝıuɐp	quephird
421656204004175872	1426284194	Fri Jan 10 14:54:07 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		hell	RT @Lavernecox: Transgender students are under attack in California:  http://t.co/id4qUAl63U #AssemblyBill1266 #girlslikeus #trans #transst…	bitch❤️	pearlann0423
421662742898933760	348585211	Fri Jan 10 15:20:06 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			RT @Lavernecox: Transgender students are under attack in California:  http://t.co/id4qUAl63U #AssemblyBill1266 #girlslikeus #trans #transst…	Marcia Ochoa	marcia_ochoa
421670850710876160	16335102	Fri Jan 10 15:52:19 +0000 2014			<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	0		Suffragette City	RT @Lavernecox: Transgender students are under attack in California:  http://t.co/id4qUAl63U #AssemblyBill1266 #girlslikeus #trans #transst…	Clay	feetoclay
421690077396619264	415261745	Fri Jan 10 17:08:43 +0000 2014	421358827871559680	18924291	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0			Read MT @janetmock: My @ELLEmagazine editorial on genital gazing &amp; @Lavernecox + @carmen_carrera http://t.co/UsOtoFHf6d #girlslikeus	Sebastian Kohn	SebastianKohn
421693696933773313	2280114714	Fri Jan 10 17:23:06 +0000 2014	421654607753121792	18924291	web	0		Sunny California	@janetmock You are so welcome! #girlslikeus	Colette	creatingcolette
421698818321940480	314312996	Fri Jan 10 17:43:27 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0		@PlanetZorch	Or maybe i just need to let go and be beautiful,  even if its unacceptable to others? #girlslikeus	Merrilee Thomson	TrapdNwrongBody
421714349640527873	65957618	Fri Jan 10 18:45:10 +0000 2014			web	0		Bantown, Illinois	RT @pyrotekky: If you're hoping for SRS on the NHS, expect to wait two years AFTER the end of two years RLE #seriously #girlslikeus #trans	Erika Jo Hutson	NekoArc
421725284296310784	301225220	Fri Jan 10 19:28:37 +0000 2014			web	0		CT✈ NYC ✈ CT✈ NYC 	RT @Lavernecox: These photos with #supermodel @TysonCBeckford and trans model @Ines_Rau are everything. #girlslikeus http://t.co/WL7m0iqiCR	JUMBO	Jumbodont4getG
421731483469234176	105541906	Fri Jan 10 19:53:15 +0000 2014			<a href="http://bitly.com" rel="nofollow">bitly</a>	0		New York City	What Katie Couric Could Have Asked Her #Transgender Guests Instead Of 'The Question' http://t.co/VmZRCCERGn #trans #girlslikeus	TransNewsDaily	TransNewsDaily
421732146235965440	15649438	Fri Jan 10 19:55:53 +0000 2014			<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	0		Brooklyn, NY	RT @BuzzFeedLGBT: Why Everyone Should Be Talking About CeCe McDonald #GirlsLikeUs http://t.co/Q7qaHsWIVf http://t.co/I4o7cPvK68	Saeed Jones	theferocity
421737753747812352	140324582	Fri Jan 10 20:18:10 +0000 2014			<a href="http://www.myplume.com/" rel="nofollow">Plume for Android</a>	0		Outofyourmind, Springfield USA	Debating pros and cons of doing my last semester as a girl. Today is my last chance to email profs ahead of time. #GirlsLikeUs #transissues	Puzzles and Clocks	Puzzleclocks
421767298530033664	32793083	Fri Jan 10 22:15:34 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Chicago,IL	RT @chernowa: GO LISTEN NOW - WBEZ: Ignorance can fuel barriers in transgender community http://t.co/zoidR220jO #girlslikeus @SmartAssJen @…	Precious Davis	mspreciousdavis
421777222467211264	1666134386	Fri Jan 10 22:55:00 +0000 2014			web	0		Los Angeles, CA	International Trans Women of Color Network Gathering at the Allied Media Conference! http://t.co/YOVLdKJueQ #girlslikeus #TWoCAMC2014	Tina Vasquez	TheTinaVasquez
