422911206937337856	425409745	Tue Jan 14 02:01:03 +0000 2014			<a href="http://www.tumblr.com/" rel="nofollow">Tumblr</a>	0		Formerly Tips for Trans Men	What is the colon vaginoplasty technique for #trans womens gender confirmation surgery? http://t.co/YMgsyu9Qxx #girlslikeus	Tips for Trans Folks	Tips4TransFolks
422911706130444288	702993	Tue Jan 14 02:03:02 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Minneapolis-St. Paul, MN	RT @tonidorsay: #girlslikeus #trans #lgbt AZ legs go after trans people again -- first round http://t.co/po11RUdy7f @GLAAD	A. Chernow	chernowa
422968857653829632	383646336	Tue Jan 14 05:50:08 +0000 2014			<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	0		Tokyo	Did bias lead to prosecution of bullied Hercules trans student? http://t.co/naXgEelBa6 #girlslikeus #freecece from @TransAdvocate	Savannah	leftytgirl
422985110661505024	972526454	Tue Jan 14 06:54:43 +0000 2014			web	0		Nanaimo, BC	RT @theferocity: CeCe McDonald has been released from prison. ICYMI: Here's a look at her story. http://t.co/MCPwB1hVfE #GirlsLikeUs	Zenia Rose	zenia_rose
423000105147695105	1072421929	Tue Jan 14 07:54:18 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			Uterus transplants! This could have implications for #girlslikeus one day. http://t.co/wQUI0j4sxL	Julie Montoya	JulieMontoya20
423077750153289728	15054584	Tue Jan 14 13:02:50 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		Winnipeg, MB	RT @Lavernecox: @janetmock is on fire &amp; reminds us as we celebrate @Free_CeCe being free what we can't forget. #girlslikeus http://t.co/oaS…	Jodie Layne	jodielayne
423092656781004801	2273775606	Tue Jan 14 14:02:04 +0000 2014			web	0			RT @patienceinbee: hypothesis: #girlslikeus are latest comedy object in hollywood cos EPs know it's a marginality whose ridicule won't yet …	Alexandra Naples	LivyAndLetDie
423120829753204737	967033308	Tue Jan 14 15:54:01 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	Why are so many Russkies following me on Twitter?  I love the attention but I cant read Russian. :-(  I wonder if Vlad will follow me?	CAMI	xoCAMILLAxo
423121995815854080	967033308	Tue Jan 14 15:58:39 +0000 2014			<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	0		#GirlsLikeUs #NRA #tgirlsrock	RT @frank8263: http://t.co/AlUy9XbHgD	CAMI	xoCAMILLAxo
423131596641017857	9727382	Tue Jan 14 16:36:48 +0000 2014			<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>	0		Brooklyn	RT @Lavernecox: @janetmock is on fire &amp; reminds us as we celebrate @Free_CeCe being free what we can't forget. #girlslikeus http://t.co/oaS…	Myisha Cherry	myishacherry
423136470350561280	289787831	Tue Jan 14 16:56:10 +0000 2014			<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>	0			RT @transmarch: Being #transgender is scarier than being a pirate via @huffpostgay #GirlsLikeUs (cont) http://t.co/ai7arggqUJ	michelle	elleornot
423150336992612352	2233761423	Tue Jan 14 17:51:16 +0000 2014			<a href="http://instagram.com" rel="nofollow">Instagram</a>	0			Playing with a wig I cut and styled 😘 #tgirl #wig #blonde #walkonthewildside #girlslikeus… http://t.co/CQGlUTv3vq	Danielle Rye	diamondeyesgirl
423163934925791232	1197661260	Tue Jan 14 18:45:18 +0000 2014	423161023940792320	190029027	web	0		Pennsylvania, RFD	@justuseisfeld Interesting position for pple w/experience in drug user issues &amp; law #girlslikeus #twoc #translatinas http://t.co/wMmedfouT2	Fran Luke	FranLuke123
423166807961124864	343777302	Tue Jan 14 18:56:43 +0000 2014			web	0		los angeles california	RT @angelicaross: Stripped down to my bra &amp; undies for this video…wait for it…wait for it… RETWEET #GirlsLikeUs http://t.co/ObNcr9O312	k. wilson	thegayreporter
423178124109434880	112953401	Tue Jan 14 19:41:41 +0000 2014			<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	0		Canada	RT @angelicaross: A movie where an actual trans woman plays the role of another trans woman  http://t.co/kDrujfaOM8 #GirlsLikeUs	sleuthed	metacarpi
423212274132983808	370833462	Tue Jan 14 21:57:23 +0000 2014			<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	0			Sweetie apart from the "Hang-ups" we all face as #girlslikeus I can't help you!	EdenXxx  	Edenimagica
423220964743061504	604607829	Tue Jan 14 22:31:55 +0000 2014	423219942524076032	29979814	web	0		#GirlsLikeUs 	@monaeltahawy You must be so happy :)	Lisa Quinn	lisaquinn345
